ImageId,EncodedPixels
test_mask_596,9691 1 9908 61 9971 3 10147 80 10393 88 10640 1 10642 91 10888 96 11138 96 11389 97 11635 103 11871 118 12112 128 12359 132 12606 135 12745 1 12855 136 12994 3 13105 136 13244 3 13355 136 13494 2 13598 144 13745 1 13837 155 13995 1 14086 161 14332 166 14582 166 14831 167 15081 167 15330 168 15579 169 15825 173 16071 177 16315 184 16564 185 16814 185 17064 185 17314 185 17563 186 17808 191 18056 193 18300 199 18550 200 18799 201 19049 201 19299 201 19548 201 19798 201 20042 207 20291 208 20541 208 20791 208 21041 208 21291 208 21541 95 21642 1 21649 99 21790 87 21909 89 22040 79 22165 82 22289 74 22419 79 22539 68 22608 4 22673 75 22789 67 22923 75 23039 67 23173 70 23289 68 23361 1 23424 68 23537 68 23674 69 23784 62 23930 63 24033 49 24086 2 24184 59 24283 48 24440 53 24533 48 24697 45 24783 48 24949 3 24955 36 25032 49 25215 2 25221 17 25283 48 25456 3 25464 3 25471 5 25477 11 25533 48 25707 2 25715 2 25721 5 25728 4 25782 49 25978 3 26032 42 26230 1 26282 42 26532 41 26782 41 27032 41 27282 41 27532 41 27782 41 28032 41 28282 41 28532 41 28782 39 29031 38 29070 1 29281 38 29320 3 29531 38 29570 3 29781 42 30030 43 30281 35 30320 2 30531 35 30780 36 31030 36 31281 35 31531 35 31568 1 31570 1 31779 44 32029 44 32281 42 32531 40 32781 40 33030 39 33070 1 33281 38 33320 3 33530 43 33779 44 34029 44 34281 42 34531 42 34781 42 35031 42 35281 42 35531 43 35780 44 36032 48 36282 49 36532 49 36782 49 37032 49 37282 49 37532 49 37782 53 38032 64 38282 69 38532 66 38782 65 39032 66 39213 4 39222 1 39282 66 39435 5 39455 1 39463 4 39471 3 39532 67 39681 46 39728 5 39783 71 39930 55 40033 78 40172 62 40235 2 40283 80 40418 69 40534 80 40665 74 40785 78 40915 75 41035 78 41164 76 41284 80 41411 80 41534 85 41657 84 41789 87 41899 92 42040 201 42290 201 42540 201 42790 201 43040 202 43290 203 43494 2 43541 205 43791 202 43994 3 44046 201 44297 200 44548 199 44798 198 45048 197 45298 196 45548 199 45799 198 46053 195 46305 193 46556 189 46805 187 47055 188 47305 190 47555 193 47806 193 48057 191 48313 185 48564 183 48815 179 49065 179 49315 179 49565 182 49817 181 50072 176 50325 173 50579 168 50830 167 51080 165 51331 163 51582 165 51836 163 52091 157 52347 151 52601 146 52852 141 53103 140 53353 140 53604 139 53857 136 54118 123 54379 111 54633 104 54885 102 55136 102 55387 103 55638 2 55642 98 55894 94 55989 1 56157 76 56418 59 56674 43 56722 1 56918 50 56971 4 57168 2 57173 54 57418 2 57424 54 57675 52 57932 37 57970 7 58197 4
test_mask_597,17817 4 17822 1 17825 5 18058 38 18306 44 18555 49 18805 50 19050 55 19300 56 19548 57 19797 57 20041 62 20104 1 20291 60 20540 61 20790 60 21040 59 21291 60 21540 59 21790 51 22034 48 22283 48 22533 48 22783 48 23033 48 23284 47 23533 48 23783 47 24032 42 24282 42 24532 41 24782 41 25032 41 25282 41 25532 41 25781 42 26027 46 26277 46 26527 46 26777 46 27027 46 27277 46 27527 46 27776 47 28025 48 28275 48 28525 48 28775 47 29025 48 29275 48 29525 48 29775 48 30025 47 30275 47 30525 47 30775 47 31025 47 31275 47 31525 47 31775 47 32025 46 32275 46 32525 46 32775 46 33025 47 33275 47 33525 47 33775 47 34025 48 34275 46 34525 44 34775 44 35025 43 35275 44 35320 3 35525 48 35775 48 36025 48 36276 47 36527 46 36776 47 37027 46 37277 46 37526 47 37776 47 38030 43 38282 42 38532 42 38781 43 39032 42 39282 42 39532 43 39576 1 39782 49 40032 57 40283 62 40533 63 40783 63 41033 64 41283 64 41533 66 41602 1 41783 74 42038 76 42289 77 42540 79 42790 79 43040 80 43290 80 43540 80 43791 80 44043 78 44297 74 44548 74 44798 74 45048 74 45298 74 45548 73 45800 71 46056 64 46307 62 46559 56 46809 56 47059 57 47309 58 47559 2 47562 53 47814 51 48068 45 48330 26
test_mask_598,2732 1 2951 1 2958 1 2982 1 3232 1 3450 2 3458 2 3474 2 3479 4 3691 20 3716 1 3722 12 3918 2 3924 5 3931 6 3939 45 3986 2 4152 5 4159 80 4395 5 4401 90 4636 3 4643 100 4744 4 4886 5 4892 107 5135 114 5386 113 5637 112 5874 125 6115 135 6364 136 6613 137 6863 137 7113 137 7364 136 7613 137 7856 144 8099 151 8347 153 8596 154 8846 154 9095 155 9345 155 9589 161 9831 169 10076 174 10324 176 10574 176 10824 176 11074 176 11324 176 11572 178 11814 186 12059 191 12307 193 12557 193 12807 193 13057 193 13307 193 13555 195 13799 201 14048 202 14297 203 14547 203 14797 203 15047 203 15297 203 15547 203 15794 206 16041 209 16290 210 16540 210 16790 210 17040 210 17290 210 17540 210 17789 211 18034 216 18283 217 18533 217 18783 217 19033 217 19283 217 19533 217 19783 217 20032 96 20135 112 20282 87 20397 99 20532 81 20651 93 20782 81 20904 89 21032 81 21157 84 21282 81 21407 84 21532 80 21659 82 21782 74 21918 73 22032 65 22182 55 22282 58 22439 44 22532 57 22696 35 22782 57 22954 23 23031 58 23206 3 23212 7 23222 2 23281 58 23455 20 23531 58 23706 13 23721 4 23781 51 24027 54 24277 54 24530 50 24780 44 24828 2 25029 45 25279 45 25329 1 25529 46 25579 1 25777 47 26026 48 26276 48 26526 47 26776 47 27026 47 27276 47 27526 47 27776 47 28025 48 28276 47 28526 43 28570 3 28776 42 29026 42 29276 41 29526 41 29572 1 29775 44 29820 3 30025 44 30070 3 30276 40 30526 40 30776 40 31026 40 31276 40 31526 40 31776 46 32026 46 32277 39 32318 1 32530 37 32568 1 32779 40 33029 37 33280 36 33530 36 33568 1 33570 2 33777 46 34029 44 34282 41 34532 40 34782 40 35032 41 35282 41 35532 41 35782 41 36032 41 36282 42 36532 42 36782 42 37032 42 37282 42 37443 9 37455 2 37532 42 37686 29 37782 43 37932 42 38033 48 38178 52 38283 49 38426 54 38535 48 38675 56 38785 47 38925 56 39035 48 39174 57 39284 49 39423 58 39534 49 39669 64 39785 54 39916 68 40040 57 40099 5 40161 79 40290 69 40407 83 40540 71 40654 87 40790 70 40904 87 41040 72 41153 88 41290 73 41401 90 41541 73 41647 94 41791 87 41888 104 42047 201 42298 200 42548 201 42798 200 43048 200 43298 200 43548 201 43799 200 44056 194 44306 194 44556 194 44806 194 45056 193 45306 193 45556 193 45809 190 46066 183 46321 177 46573 174 46823 170 47073 170 47323 170 47574 170 47825 172 48079 168 48337 156 48595 147 48846 145 49097 144 49348 143 49599 143 49852 140 50112 131 50378 113 50639 102 50893 98 51144 97 51394 97 51646 4 51651 90 51908 83 52176 65 52447 42 52708 2 52713 21 52958 2 52963 6 52971 12 53208 2 53214 20 53458 4 53464 5 53471 12 53708 3 53715 2 53722 5 53731 2
test_mask_599,13845 8 14081 29 14323 44 14572 45 14816 2 14819 48 15071 46 15317 3 15321 45 15564 58 15809 69 16053 78 16298 90 16548 91 16798 90 17048 91 17297 92 17544 94 17793 96 18040 98 18290 92 18386 2 18539 93 18636 1 18789 94 18885 2 19039 93 19289 94 19537 94 19785 88 20033 80 20282 75 20532 74 20782 73 21032 73 21282 73 21531 73 21779 68 22025 64 22275 57 22525 57 22775 57 23025 56 23275 57 23525 57 23775 56 24024 50 24274 50 24524 50 24774 50 25024 49 25274 50 25524 50 25773 51 26017 57 26268 55 26519 1 26521 52 26768 55 27017 56 27267 56 27517 56 27767 56 28017 56 28267 56 28517 56 28767 56 29017 56 29267 56 29517 56 29767 56 30017 56 30267 56 30517 55 30767 52 30820 1 31017 52 31070 2 31267 52 31320 3 31517 56 31767 56 32017 55 32267 55 32517 55 32767 54 33017 55 33267 56 33517 56 33767 56 34017 56 34267 56 34517 55 34767 54 35017 55 35267 56 35517 56 35767 56 36017 56 36267 56 36517 56 36767 56 37017 56 37268 55 37517 56 37767 57 38022 56 38274 56 38524 57 38774 57 39024 57 39274 57 39524 57 39774 58 40025 64 40275 71 40525 71 40775 71 41025 72 41275 72 41525 79 41775 82 42032 90 42164 4 42282 92 42409 3 42413 6 42532 92 42658 10 42782 92 42909 3 42913 5 43032 97 43159 9 43282 97 43408 11 43532 98 43653 2 43658 7 43666 3 43783 101 43886 1 43895 3 43899 8 43908 3 44034 128 44289 117 44408 3 44539 116 44659 2 44790 114 44908 3 45040 113 45290 109 45401 2 45540 106 45791 99 46048 90 46299 89 46553 84 46803 84 47051 86 47300 86 47550 84 47806 77 48059 2 48062 68 48322 51 48374 2 48581 40 48833 9 48843 28 49088 3 49095 19 49117 3 49347 16 49600 8 49609 3 49852 4
test_mask_600,13597 5 13605 5 13825 50 14072 55 14317 60 14567 62 14816 61 15066 61 15317 62 15565 64 15810 1 15813 67 16056 75 16299 83 16548 83 16798 83 17049 81 17299 82 17548 83 17798 83 18043 87 18291 88 18541 87 18791 88 19041 86 19291 87 19541 84 19790 80 20039 68 20289 65 20535 66 20785 63 21036 62 21286 62 21535 62 21783 57 22033 49 22282 49 22532 49 22782 49 23032 49 23282 49 23532 49 23782 49 24032 42 24282 42 24532 41 24782 41 25032 41 25282 41 25532 41 25781 43 26029 44 26280 43 26530 43 26779 44 27028 45 27279 44 27530 43 27777 46 28027 46 28278 45 28529 44 28777 46 29027 46 29277 46 29527 46 29776 47 30026 47 30277 46 30527 46 30777 46 31027 46 31277 46 31527 46 31776 47 32027 46 32279 44 32530 43 32779 44 33030 43 33280 43 33530 43 33777 1 33780 43 34031 42 34282 40 34532 40 34782 40 35032 40 35282 41 35532 41 35782 41 36032 41 36283 40 36533 40 36783 40 37033 40 37283 40 37533 41 37783 41 38037 38 38290 40 38540 40 38790 40 39040 40 39290 40 39540 40 39790 41 40042 45 40297 43 40548 43 40798 43 41048 43 41298 43 41548 42 41799 42 42056 35 42097 1 42307 33 42347 1 42558 31 42811 28 43061 28 43313 26
test_mask_601,15575 11 15587 6 15817 30 15848 3 16056 54 16299 66 16548 68 16798 70 17048 71 17298 69 17548 71 17797 71 18041 79 18290 81 18540 81 18790 80 19040 81 19290 81 19540 80 19789 78 20033 74 20283 71 20532 70 20782 66 21032 65 21282 65 21532 59 21594 1 21782 53 21836 2 22029 51 22277 48 22527 47 22777 47 23027 47 23277 47 23526 48 23775 49 24025 48 24275 48 24525 48 24775 48 25025 48 25275 48 25525 48 25775 48 26024 49 26274 49 26524 49 26774 49 27024 49 27274 49 27524 49 27774 49 28024 49 28274 49 28524 48 28774 48 29024 49 29274 49 29524 49 29774 48 30024 48 30274 48 30524 48 30774 48 31024 49 31274 49 31524 48 31774 48 32024 48 32274 48 32524 48 32774 48 33024 48 33274 48 33524 48 33774 48 34024 45 34070 1 34274 44 34524 43 34774 43 35024 43 35274 44 35524 47 35774 49 36024 49 36274 47 36524 43 36570 1 36774 44 36820 1 37024 44 37070 2 37274 48 37524 49 37774 49 38025 48 38275 48 38525 49 38775 49 39025 49 39275 49 39525 50 39775 55 40027 61 40280 60 40530 63 40781 59 41031 65 41282 64 41532 65 41782 73 42032 82 42283 82 42533 85 42783 84 43033 85 43283 86 43533 87 43784 87 44039 82 44290 81 44540 82 44790 82 45040 81 45290 81 45541 80 45792 79 46048 72 46298 71 46549 66 46799 68 47049 69 47299 68 47549 67 47802 63 48057 57 48315 46 48570 36 48822 34 49079 27 49331 25 49583 22 49837 4 49847 1
test_mask_602,
test_mask_603,14097 5 14339 20 14582 2 14587 22 14830 29 15080 29 15329 32 15574 39 15820 46 16060 2 16063 57 16306 67 16555 69 16805 69 17055 70 17305 72 17551 75 17799 78 18048 79 18295 81 18545 80 18793 82 19043 81 19294 82 19542 83 19791 81 20040 72 20290 66 20540 64 20790 64 21040 64 21289 66 21539 59 21600 4 21787 59 22033 49 22086 1 22283 48 22533 48 22783 48 23033 48 23283 48 23533 48 23783 48 24032 42 24282 42 24532 41 24782 41 25032 41 25282 42 25532 42 25782 42 26032 42 26282 41 26532 41 26782 41 27031 42 27281 42 27532 41 27781 42 28029 44 28281 42 28531 42 28780 43 29030 43 29280 43 29530 43 29779 44 30029 44 30280 43 30531 42 30779 44 31030 43 31281 42 31531 42 31780 43 32029 44 32281 42 32531 42 32781 42 33031 42 33281 42 33531 42 33780 43 34032 41 34282 41 34532 41 34782 40 35032 40 35282 41 35532 41 35782 41 36032 41 36282 41 36533 40 36783 40 37033 40 37283 40 37533 40 37783 41 38033 41 38285 40 38326 1 38537 40 38787 38 39039 38 39289 38 39539 41 39789 42 40040 48 40291 54 40541 55 40791 54 41041 55 41291 55 41541 56 41793 62 42048 66 42298 68 42550 69 42800 67 43050 67 43300 66 43550 66 43805 61 44057 60 44313 53 44565 50 44815 50 45066 48 45316 48 45567 46 45828 1 45831 26
test_mask_604,16352 13 16602 14 16852 13 17097 1 17102 13 17353 12 17597 18 17845 20 18088 26 18337 28 18581 34 18831 34 19081 35 19331 37 19580 35 19830 34 20074 3 20078 28 20323 32 20573 32 20823 33 21073 32 21322 34 21566 39 21814 39 22060 1 22063 34 22309 2 22314 29 22559 2 22564 27 22810 1 22814 29 23060 30 23309 32 23558 32 23807 32 24056 29 24306 29 24556 28 24806 27 25056 28 25306 28 25556 28 25805 28 26052 31 26301 31 26551 30 26802 29 27054 28 27305 27 27555 27 27805 28 28055 27 28305 27 28555 27 28805 26 29055 27 29305 27 29555 27 29805 27 30055 27 30306 26 30556 26 30806 26 31056 26 31306 25 31556 26 31806 26 32056 26 32306 26 32557 25 32807 26 33057 26 33307 26 33557 27 33807 28 34057 30 34308 29 34558 29 34808 29 35059 28 35308 29 35558 31 35808 32 36063 28 36314 27 36564 27 36814 27 37064 27 37315 27 37566 26 37817 27 38072 26 38323 27 38352 2 38573 33 38823 32 39073 31 39323 32 39574 31 39825 2 39829 27 40081 26 40332 26 40360 2 40589 19 40610 2 40839 3 40845 13 40860 2 41089 3 41096 12 41346 12
test_mask_605,13613 1 13848 17 14089 27 14339 27 14589 27 14840 3 14846 20 15097 12 15111 4 15347 5 15353 5 15361 4 15591 1 15596 13 15611 4 15840 3 15845 14 15860 6 15868 3 16088 33 16332 3 16337 35 16587 30 16839 27 17090 3 17094 15 17111 1 17340 3 17344 14 17590 3 17594 11 17606 1 17840 2 17845 10 17856 1 27190 2 27439 4 27689 4 27940 2 28190 1 31942 3 32192 3 32443 1 42588 3 42839 2 43082 2 43089 2 43325 2 43330 5 43338 4 43575 2 43579 15 43595 7 43826 1 43829 27 44079 27 44330 27 44575 2 44579 29 44825 33 45075 34 45324 35 45574 35 45826 32 46080 27 46331 26 46581 25 46831 25 47081 26 47331 26 47580 27 47831 26 48082 23
test_mask_606,11833 32 12074 45 12322 52 12570 54 12821 53 13071 53 13321 54 13565 64 13808 75 14056 81 14306 81 14556 81 14805 79 15055 76 15306 75 15556 77 15805 79 16048 89 16297 90 16547 91 16797 89 17047 86 17297 85 17547 85 17795 87 18041 89 18290 90 18540 90 18790 90 19040 89 19290 89 19540 87 19790 81 20039 68 20285 69 20535 68 20786 67 21035 63 21100 3 21285 69 21535 63 21784 59 22033 49 22283 48 22533 48 22783 48 23033 48 23283 48 23533 48 23783 48 24032 42 24282 42 24532 41 24782 41 25032 41 25282 42 25532 42 25782 42 26032 42 26282 41 26532 41 26782 41 27032 41 27282 41 27532 41 27782 41 28032 41 28282 41 28532 41 28782 41 29032 41 29282 41 29532 41 29782 41 30032 41 30282 41 30532 41 30782 41 31032 41 31282 41 31532 41 31782 41 32032 40 32282 40 32532 40 32782 40 33032 40 33282 40 33532 41 33782 41 34032 41 34282 40 34532 40 34782 40 35032 40 35282 41 35532 41 35782 41 36033 40 36283 40 36533 40 36783 40 37033 40 37283 40 37533 40 37783 41 38039 36 38076 2 38290 40 38540 40 38790 40 39040 40 39290 40 39540 41 39790 41 40041 48 40292 54 40546 51 40796 50 41045 51 41295 52 41547 51 41798 59 42049 71 42300 73 42551 2 42554 69 42801 2 42805 67 43051 2 43055 68 43301 2 43305 68 43555 68 43806 70 44057 73 44309 2 44312 68 44564 65 44814 65 45064 65 45314 65 45564 62 45818 56 46078 44 46332 32 46585 1 46589 24 46840 23 47090 24 47339 25 47590 3 47595 12 47612 2 47855 1
test_mask_607,16324 40 16573 42 16823 42 17074 41 17325 40 17572 43 17817 3 17821 44 18064 52 18308 63 18557 63 18807 61 19057 62 19307 63 19557 61 19806 58 20055 47 20299 47 20549 43 20799 42 21049 40 21299 40 21549 40 21798 33 22047 27 22292 32 22542 31 22793 31 23043 30 23296 27 23544 29 23792 31 24041 31 24291 30 24541 26 24568 1 24791 26 24818 1 25041 26 25068 1 25070 2 25291 26 25318 4 25541 26 25568 3 25791 30 26040 26 26067 2 26070 1 26290 26 26540 26 26790 26 27040 26 27290 26 27540 26 27790 26 28040 26 28290 26 28540 25 28790 26 29040 26 29290 26 29540 26 29789 27 30039 27 30289 26 30539 26 30789 26 31039 26 31289 26 31539 26 31786 1 31789 27 32037 1 32039 26 32290 25 32540 25 32789 26 33039 26 33290 25 33539 26 33789 27 34040 25 34290 25 34540 25 34790 25 35040 25 35290 26 35540 26 35790 26 36040 26 36290 25 36540 26 36790 26 37040 27 37290 27 37540 28 37790 30 38041 32 38291 32 38541 32 38791 32 39041 32 39291 33 39541 33 39791 34 40042 41 40084 2 40297 42 40547 42 40797 42 41047 43 41297 48 41547 50 41798 51 41850 4 42049 65 42299 65 42550 65 42800 65 43049 66 43299 66 43549 67 43801 67 44056 62 44306 62 44557 60 44807 59 45057 58 45306 59 45557 57 45810 54 46066 47 46322 37 46573 34 46824 33 47074 33 47324 33 47574 32 47825 2 47829 25 48082 15
test_mask_608,19580 11 19597 1 19824 29 20065 41 20313 43 20558 48 20808 44 21058 41 21308 41 21556 42 21805 42 22049 38 22298 38 22548 39 22798 39 23048 35 23084 4 23298 41 23548 35 23798 33 24045 36 24293 37 24544 36 24795 30 24827 3 25044 31 25293 32 25542 33 25792 32 26041 32 26291 32 26541 32 26791 32 27041 32 27291 32 27541 32 27791 32 28040 33 28290 33 28540 33 28790 29 28820 2 29040 29 29070 2 29290 32 29540 32 29790 29 30040 26 30290 26 30540 26 30790 26 31040 26 31290 26 31540 26 31790 26 32040 26 32290 26 32540 26 32790 26 33040 26 33290 26 33540 26 33790 26 33818 1 33820 1 34040 26 34290 26 34540 26 34790 26 35040 26 35290 26 35540 28 35790 32 36041 31 36291 31 36541 31 36791 32 37041 32 37291 32 37541 32 37791 32 38042 31 38293 31 38543 31 38793 31 39043 31 39292 3 39296 28 39542 3 39546 29 39792 2 39797 33 40048 39 40298 45 40548 48 40798 48 41048 48 41298 49 41548 49 41799 57 42054 60 42305 61 42556 63 42806 63 43055 65 43305 66 43556 65 43806 66 44059 64 44313 60 44564 59 44814 59 45064 59 45314 59 45564 59 45816 57 46071 51 46323 49 46575 46 46825 46 47074 48 47325 47 47575 46 47826 45 48079 40 48343 13 48359 1
test_mask_609,11843 3 11848 6 11857 3 12081 38 12327 45 12574 53 12822 55 13072 56 13322 57 13565 73 13806 101 14054 108 14300 114 14550 115 14801 114 15051 114 15301 114 15549 117 15798 120 16042 128 16290 132 16540 133 16790 133 17040 132 17290 133 17540 133 17787 136 18033 138 18283 138 18533 101 18636 3 18644 25 18782 100 18902 1 18908 3 19032 99 19282 100 19532 97 19782 90 20029 78 20109 2 20276 79 20525 80 20775 79 21025 78 21275 79 21525 74 21600 4 21775 71 22025 64 22274 58 22524 58 22774 58 23024 58 23274 58 23524 58 23774 57 24024 51 24079 1 24273 51 24524 50 24773 51 25019 1 25021 53 25272 52 25522 52 25767 57 26017 57 26267 56 26517 56 26767 56 27017 56 27267 56 27517 56 27767 56 28017 56 28267 56 28517 56 28767 55 29017 52 29070 1 29267 52 29320 3 29517 56 29767 56 30017 56 30267 52 30320 1 30517 50 30767 52 31017 52 31267 49 31517 50 31568 1 31570 2 31767 56 32017 55 32267 54 32517 54 32767 52 33017 52 33267 50 33517 56 33767 56 34017 56 34268 54 34521 50 34768 53 35021 50 35272 51 35521 52 35768 55 36022 51 36274 49 36524 49 36774 49 37024 49 37274 49 37524 49 37774 49 38024 51 38076 1 38274 57 38525 56 38775 56 39025 56 39275 56 39525 56 39775 57 40025 64 40276 70 40527 70 40777 69 41030 67 41277 1 41280 67 41531 73 41781 79 41910 17 42032 95 42147 33 42282 105 42394 35 42533 108 42643 36 42782 101 42887 1 42894 35 43033 107 43144 35 43283 109 43393 36 43533 146 43783 146 44039 140 44290 137 44540 137 44790 137 45040 137 45290 136 45540 133 45791 129 46047 121 46298 114 46548 113 46798 112 47048 112 47298 112 47549 111 47800 105 47906 1 48055 98 48312 83 48565 78 48816 76 49066 75 49317 72 49567 71 49820 66 50074 56 50336 41 50594 27 50847 18 50866 2 51097 12 51348 11 51599 2 51605 3
test_mask_610,13830 30 14074 38 14322 42 14572 42 14822 42 15072 42 15322 43 15571 45 15816 54 16059 62 16306 66 16556 66 16806 66 17056 66 17306 67 17556 67 17805 68 18049 73 18298 74 18548 74 18798 73 19048 74 19298 74 19548 73 19797 71 20043 56 20101 2 20291 47 20541 41 20792 40 21043 38 21293 39 21543 38 21792 39 22041 33 22290 33 22540 33 22790 33 23040 33 23291 32 23541 32 23791 32 24040 32 24290 27 24318 1 24540 26 24790 26 25040 26 25290 27 25540 27 25790 27 26039 27 26068 1 26070 1 26289 27 26540 26 26789 27 27039 27 27290 26 27540 26 27789 27 28036 30 28289 27 28539 26 28789 27 29039 27 29289 27 29539 27 29789 27 30039 27 30289 26 30540 25 30790 25 31040 25 31290 25 31540 26 31790 26 32040 26 32290 25 32540 25 32790 25 33040 25 33290 25 33540 26 33790 26 34041 25 34291 25 34541 24 34791 25 35041 25 35291 25 35541 25 35791 25 36042 25 36297 22 36547 24 36797 25 37047 25 37298 23 37548 24 37798 24 38049 24 38300 24 38550 24 38800 24 39050 24 39300 24 39550 24 39800 3 39805 20 40056 27 40307 31 40564 24 40814 24 41063 25 41314 23 41565 18 41823 9
test_mask_611,13817 30 13849 3 14065 38 14309 50 14559 1 14563 46 14808 51 15059 1 15062 48 15313 48 15557 55 15802 63 16047 72 16291 80 16541 81 16791 81 17041 81 17291 81 17540 82 17790 82 18034 88 18283 89 18533 89 18783 89 19033 89 19283 89 19533 88 19782 86 20031 76 20277 77 20526 75 20776 72 21026 72 21276 71 21526 71 21775 64 22025 56 22274 56 22524 51 22578 2 22774 51 22828 2 23024 51 23078 2 23274 51 23326 4 23524 56 23774 51 24023 51 24272 51 24519 1 24522 51 24769 54 25017 56 25267 56 25517 56 25767 57 26017 56 26267 56 26517 56 26767 56 27017 56 27267 56 27517 56 27767 56 28017 56 28267 56 28517 56 28767 56 29017 56 29267 56 29517 56 29767 56 30017 56 30267 56 30517 56 30767 56 31017 56 31267 56 31517 56 31766 57 32016 57 32267 56 32517 55 32767 56 33017 56 33267 56 33517 56 33766 57 34017 55 34267 55 34517 54 34767 54 35017 55 35267 55 35517 56 35767 56 36017 56 36267 56 36517 55 36767 55 37017 55 37267 56 37517 56 37767 56 38017 56 38267 57 38517 57 38767 57 39023 51 39273 51 39523 52 39774 56 40024 64 40275 68 40525 70 40775 68 41025 71 41275 71 41525 71 41775 74 41850 3 42032 80 42282 82 42532 82 42782 82 43032 83 43282 82 43532 82 43783 81 44035 79 44289 75 44540 73 44790 73 45040 73 45291 71 45541 70 45797 60 46056 49 46311 37 46566 6 46573 15 46816 5 46823 14 47066 5 47074 12 47317 1 47324 12 47575 2 47583 2
test_mask_612,9848 4 10080 32 10113 1 10329 39 10577 42 10827 41 11078 41 11329 41 11574 47 11818 58 12064 65 12312 67 12562 68 12812 69 13063 67 13312 68 13558 74 13806 81 14054 84 14299 89 14549 88 14799 86 15049 84 15300 82 15549 83 15798 85 16048 85 16297 86 16547 86 16797 85 17047 84 17297 84 17546 85 17793 88 18041 89 18291 88 18540 84 18626 1 18790 83 18876 1 19040 83 19291 88 19541 82 19790 74 20040 50 20092 4 20290 45 20540 42 20790 42 21039 43 21290 43 21539 43 21789 42 22035 39 22285 39 22536 38 22786 38 23036 37 23286 37 23536 37 23785 38 24034 39 24284 39 24535 38 24784 39 25034 39 25285 38 25535 38 25784 39 26033 40 26283 40 26534 38 26784 35 26820 2 27034 35 27070 3 27284 35 27320 2 27534 38 27783 40 28033 39 28284 35 28320 1 28534 32 28784 32 29034 32 29284 32 29534 33 29783 36 29820 1 30033 34 30070 1 30284 32 30535 31 30787 29 31038 28 31289 27 31539 27 31784 32 32039 27 32290 26 32540 26 32790 26 33040 26 33290 26 33540 26 33790 26 33817 2 33820 1 34040 32 34291 31 34541 29 34791 28 35041 28 35291 28 35320 2 35541 31 35791 31 36042 31 36293 30 36547 26 36797 26 37047 26 37297 26 37548 25 37798 26 38049 31 38301 30 38554 27 38804 27 39055 25 39305 25 39555 25 39806 25 40057 29 40314 24 40565 25 40816 22 41065 23 41316 4 41321 15 41574 2
